time_index,card.nic.pps.avg.t
1781836515000.0,145774
1781836530000.0,130471
1781836545000.0,134096
1781836560000.0,132325
1781836575000.0,136612
1781836590000.0,132180
1781836605000.0,138121
1781836620000.0,135226
1781836635000.0,134589
1781836650000.0,138674
1781836665000.0,122409
1781836680000.0,134215
1781836695000.0,133044
1781836710000.0,117304
1781836725000.0,125301
1781836740000.0,133418
1781836755000.0,130312
1781836770000.0,134104
1781836785000.0,146073
1781836800000.0,137236
1781836815000.0,131628
1781836830000.0,140361
1781836845000.0,134512
1781836860000.0,129870
1781836875000.0,118336
1781836890000.0,136117
1781836905000.0,139192
1781836920000.0,133189
1781836935000.0,123702
1781836950000.0,127734
1781836965000.0,150092
1781836980000.0,141173
1781836995000.0,131957
1781837010000.0,143909
1781837025000.0,144586
1781837040000.0,135391
1781837055000.0,132911
1781837070000.0,155864
1781837085000.0,139066
1781837100000.0,134974
1781837115000.0,135582
1781837130000.0,136668
1781837145000.0,143647
1781837160000.0,147375
1781837175000.0,133000
1781837190000.0,115733
1781837205000.0,120217
1781837220000.0,127978
1781837235000.0,129145
1781837250000.0,126725
1781837265000.0,140204
1781837280000.0,128006
1781837295000.0,122666
1781837310000.0,129702
1781837325000.0,127043
1781837340000.0,116262
1781837355000.0,114409
1781837370000.0,127073
1781837385000.0,118711
1781837400000.0,116382
1781837415000.0,131230
1781837430000.0,136962
1781837445000.0,134595
1781837460000.0,118354
1781837475000.0,128338
1781837490000.0,131664
1781837505000.0,143911
1781837520000.0,122637
1781837535000.0,119948
1781837550000.0,116125
1781837565000.0,119064
1781837580000.0,107400
1781837595000.0,103359
1781837610000.0,101289
1781837625000.0,111952
1781837640000.0,113909
1781837655000.0,102257
1781837670000.0,123282
1781837685000.0,120282
1781837700000.0,134543
1781837715000.0,119884
1781837730000.0,136146
1781837745000.0,128797
1781837760000.0,124980
1781837775000.0,131164
1781837790000.0,116182
1781837805000.0,109224
1781837820000.0,109831
1781837835000.0,99971
1781837850000.0,108930
1781837865000.0,122026
1781837880000.0,112093
1781837895000.0,108114
1781837910000.0,117731
1781837925000.0,105355
1781837940000.0,112729
1781837955000.0,107416
1781837970000.0,104580
1781837985000.0,108982
1781838000000.0,121183
1781838015000.0,116860
1781838030000.0,112008
1781838045000.0,108599
1781838060000.0,124466
1781838075000.0,97719
1781838090000.0,93588
1781838105000.0,111468
1781838120000.0,103436
1781838135000.0,100143
1781838150000.0,106653
1781838165000.0,92584
1781838180000.0,93603
1781838195000.0,97496
1781838210000.0,98758
1781838225000.0,104736
1781838240000.0,113981
1781838255000.0,121330
1781838270000.0,114674
1781838285000.0,108026
1781838300000.0,100608
1781838315000.0,92786
1781838330000.0,90778
1781838345000.0,93470
1781838360000.0,89271
1781838375000.0,91060
1781838390000.0,77987
1781838405000.0,87390
1781838420000.0,92891
1781838435000.0,86790
1781838450000.0,87528
1781838465000.0,91231
1781838480000.0,96090
1781838495000.0,91014
1781838510000.0,95429
1781838525000.0,93801
1781838540000.0,79526
1781838555000.0,82241
1781838570000.0,86128
1781838585000.0,100122
1781838600000.0,99879
1781838615000.0,86416
1781838630000.0,96488
1781838645000.0,109024
1781838660000.0,102331
1781838675000.0,95316
1781838690000.0,93084
1781838705000.0,93436
1781838720000.0,90567
1781838735000.0,92603
1781838750000.0,100443
1781838765000.0,88883
1781838780000.0,88779
1781838795000.0,95473
1781838810000.0,84653
1781838825000.0,85666
1781838840000.0,83188
1781838855000.0,83948
1781838870000.0,83172
1781838885000.0,81332
1781838900000.0,93291
1781838915000.0,78133
1781838930000.0,86921
1781838945000.0,96451
1781838960000.0,93605
1781838975000.0,90771
1781838990000.0,93604
1781839005000.0,89884
1781839020000.0,91833
1781839035000.0,102091
1781839050000.0,87080
1781839065000.0,82247
1781839080000.0,77575
1781839095000.0,71780
1781839110000.0,83903
1781839125000.0,92113
1781839140000.0,105980
1781839155000.0,99219
1781839170000.0,99792
1781839185000.0,107312
1781839200000.0,91655
1781839215000.0,89720
1781839230000.0,84317
1781839245000.0,79156
1781839260000.0,80675
1781839275000.0,74577
1781839290000.0,79113
1781839305000.0,85705
1781839320000.0,77456
1781839335000.0,85988
1781839350000.0,78709
1781839365000.0,78603
1781839380000.0,80312
1781839395000.0,81897
1781839410000.0,78244
1781839425000.0,72125
1781839440000.0,74866
1781839455000.0,78160
1781839470000.0,74391
1781839485000.0,77568
1781839500000.0,82993
1781839515000.0,84252
1781839530000.0,84717
1781839545000.0,83001
1781839560000.0,82086
1781839575000.0,92174
1781839590000.0,94876
1781839605000.0,92386
1781839620000.0,81050
1781839635000.0,91899
1781839650000.0,87645
1781839665000.0,91034
1781839680000.0,86851
1781839695000.0,85188
1781839710000.0,92564
1781839725000.0,91940
1781839740000.0,95509
1781839755000.0,95791
1781839770000.0,92067
1781839785000.0,84792
1781839800000.0,92407
1781839815000.0,83573
1781839830000.0,75946
1781839845000.0,94248
1781839860000.0,91762
1781839875000.0,83667
1781839890000.0,81611
1781839905000.0,78372
1781839920000.0,80034
1781839935000.0,75233
1781839950000.0,88268
1781839965000.0,84550
1781839980000.0,82275
1781839995000.0,94684
1781840010000.0,81872
1781840025000.0,86079
1781840040000.0,94660
1781840055000.0,78287
1781840070000.0,80260
1781840085000.0,76475
1781840100000.0,90268
1781840115000.0,80286
1781840130000.0,82356
1781840145000.0,77833
1781840160000.0,91687
1781840175000.0,77432
1781840190000.0,79162
1781840205000.0,85452
1781840220000.0,86105
1781840235000.0,97151
1781840250000.0,92237
1781840265000.0,96002
1781840280000.0,87386
1781840295000.0,89127
1781840310000.0,85958
1781840325000.0,77729
1781840340000.0,84651
1781840355000.0,88594
1781840370000.0,73092
1781840385000.0,84069
1781840400000.0,92527
1781840415000.0,96809
1781840430000.0,99282
1781840445000.0,103576
1781840460000.0,100789
1781840475000.0,109065
1781840490000.0,92490
1781840505000.0,101066
1781840520000.0,91724
1781840535000.0,89060
1781840550000.0,81557
1781840565000.0,100187
1781840580000.0,96150
1781840595000.0,87802
1781840610000.0,91146
1781840625000.0,91561
1781840640000.0,80181
1781840655000.0,77616
1781840670000.0,74135
1781840685000.0,76828
1781840700000.0,72138
1781840715000.0,77216
1781840730000.0,76370
1781840745000.0,83676
1781840760000.0,81321
1781840775000.0,75070
1781840790000.0,77074
1781840805000.0,95668
1781840820000.0,91786
1781840835000.0,88385
1781840850000.0,91564
1781840865000.0,88114
1781840880000.0,76280
1781840895000.0,92740
1781840910000.0,86170
1781840925000.0,91105
1781840940000.0,89547
1781840955000.0,84886
1781840970000.0,95075
1781840985000.0,95384
1781841000000.0,94513
1781841015000.0,76197
1781841030000.0,84357
1781841045000.0,90007
1781841060000.0,98948
1781841075000.0,94081
1781841090000.0,90170
1781841105000.0,77735
1781841120000.0,81842
1781841135000.0,70948
1781841150000.0,78230
1781841165000.0,86875
1781841180000.0,75399
1781841195000.0,94959
1781841210000.0,100924
1781841225000.0,97382
1781841240000.0,99612
1781841255000.0,89676
1781841270000.0,83569
1781841285000.0,86431
1781841300000.0,82868
