time_index,card.nic.pps.avg.r
1781847120000.0,160803
1781847135000.0,22448
1781847150000.0,23977
1781847165000.0,27032
1781847180000.0,28694
1781847195000.0,16107
1781847210000.0,972
1781847225000.0,132752
1781847240000.0,107482
1781847255000.0,141034
1781847270000.0,31122
1781847285000.0,43990
1781847300000.0,44546
1781847315000.0,44937
1781847330000.0,3202
1781847345000.0,744
1781847360000.0,618
1781847375000.0,177888
1781847390000.0,141972
1781847405000.0,138620
1781847420000.0,144748
1781847435000.0,36397
1781847450000.0,41494
1781847465000.0,48902
1781847480000.0,47557
1781847495000.0,1987
1781847510000.0,624
1781847525000.0,142302
1781847540000.0,118187
1781847555000.0,139996
1781847570000.0,81044
1781847585000.0,48990
1781847600000.0,45930
1781847615000.0,44616
1781847630000.0,37214
1781847645000.0,1226
1781847660000.0,719
1781847675000.0,140148
1781847690000.0,104681
1781847705000.0,138765
1781847720000.0,72664
1781847735000.0,42302
1781847750000.0,37830
1781847765000.0,36375
1781847780000.0,36744
1781847795000.0,1259
1781847810000.0,607
1781847825000.0,147181
1781847840000.0,109248
1781847855000.0,168237
1781847870000.0,69102
1781847885000.0,34994
1781847900000.0,32390
1781847915000.0,33306
1781847930000.0,40965
1781847945000.0,4950
1781847960000.0,610
1781847975000.0,143974
1781847990000.0,120650
1781848005000.0,171677
1781848020000.0,72760
1781848035000.0,37578
1781848050000.0,34022
1781848065000.0,28900
1781848080000.0,42702
1781848095000.0,9548
1781848110000.0,622
1781848125000.0,36192
1781848140000.0,14749
1781848155000.0,8482
1781848170000.0,253568
1781848185000.0,149143
1781848200000.0,115757
1781848215000.0,42108
1781848230000.0,36954
1781848245000.0,30156
1781848260000.0,37087
1781848275000.0,21962
1781848290000.0,7348
1781848305000.0,192285
1781848320000.0,120615
1781848335000.0,168805
1781848350000.0,52114
1781848365000.0,29311
1781848380000.0,26400
1781848395000.0,31223
1781848410000.0,38327
1781848425000.0,16035
1781848440000.0,131586
1781848455000.0,163879
1781848470000.0,168372
1781848485000.0,95297
1781848500000.0,48636
1781848515000.0,43709
1781848530000.0,37394
1781848545000.0,33276
1781848560000.0,19232
1781848575000.0,7788
1781848590000.0,201812
1781848605000.0,129546
1781848620000.0,172623
1781848635000.0,72990
1781848650000.0,44109
1781848665000.0,37924
1781848680000.0,32896
1781848695000.0,34194
1781848710000.0,16358
1781848725000.0,6152
1781848740000.0,196759
1781848755000.0,121583
1781848770000.0,164981
